Google Scholar Profile URL,Photo URL,Name,Affiliation,Email Verfication,# Citations,Research Field 1,Research Field 2,Research Field 3,Research Field 4,Research Field 5,Credit,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Xv7eWKcAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Xv7eWKcAAAAJ&citpid=2,Ron Steinfeld,"Associate Professor, Monash University",Verified email at monash.edu,5220,Cryptography,Information Security,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=syhWFygAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=syhWFygAAAAJ&citpid=3,Julio López,"Professor of Computer Science, University of Campinas",Verified email at ic.unicamp.br,5173,Cryptography,security,computational arithmetic,elliptic curves,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=oDRazncAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=oDRazncAAAAJ&citpid=2,Xun Yi,"Professor of Cybersecurity, School of Computing Technologies, RMIT University",Verified email at rmit.edu.au,5108,Cybersecurity,Computer Security,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=4XT_Fz8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=4XT_Fz8AAAAJ&citpid=3,Gilles Zémor,"Professor of Mathematics, Bordeaux University",Verified email at math.u-bordeaux.fr,5074,Coding Theory,Quantum Coding,Combinatorics,Additive Combinatorics,Cryptography,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Rl57_mYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Rl57_mYAAAAJ&citpid=3,Bhupander Singh,"Associate Professor, Meerut College,Meerut",,5009,Fluid Dynamics,Cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=bxOyjTUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=bxOyjTUAAAAJ&citpid=2,James Davenport,"Hebron & Medlock Professor of Information Technology, University of Bath; former Vice …",Verified email at bath.ac.uk,4930,Computer Algebra,Cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=urlqhcYAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Edward Schaefer,"Professor of Mathematics, Santa Clara University",Verified email at scu.edu,4868,Arithmetic geometry,cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=wII4jPgAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,John Black,"Professor of Computer Science, University of Colorado at Boulder",Verified email at cs.colorado.edu,4856,Computer Security,Algorithms,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=hu_TR4wAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=hu_TR4wAAAAJ&citpid=2,Thomas Wilke,"Professor of Computer Science, Dept. of Computer Science, Kiel University",Verified email at ti.informatik.uni-kiel.de,4799,logic in computer science,automata theory,IT security,cryptography,computer science education,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=StNl-UAAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Kunsoo Park,"Professor of Computer Science, Seoul National University",Verified email at theory.snu.ac.kr,4778,Computer Theory,String Algorithm,Bioinformatics,Cryptography,Financial Engineering,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=cnPetCkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=cnPetCkAAAAJ&citpid=5,Gil Segev,"Professor of Computer Science, Hebrew University",Verified email at cs.stanford.edu,4661,Cryptography,Security,Theoretical Computer Science,Information Theory,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=GzV9aJkAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Sarah Meiklejohn,Professor at University College London,Verified email at ucl.ac.uk,4603,Cryptography,security,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=2Nz2U0kAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2Nz2U0kAAAAJ&citpid=3,Thomas Shrimpton,"Professor of Computer Science, University of Florida",Verified email at ufl.edu,4529,Cryptography,Security,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=i--A6Y4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=i--A6Y4AAAAJ&citpid=6,Joonsang Baek,"Associate Professor, University of Wollongong, Australia",Verified email at uow.edu.au,4517,cryptography,computer security,network security,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=MjJzWJEAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=MjJzWJEAAAAJ&citpid=4,Seungjoo (Gabriel) Kim,Professor at the School of Cybersecurity in Korea University,Verified email at korea.ac.kr,4510,Security Engineering,Cryptography,Blockchain,Hacking,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=UOeuXvQAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Chanathip Namprempre,"Associate Professor, Thammasat University",Verified email at engr.tu.ac.th,4428,Security,Cryptography,Distributed systems,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=biq-PacAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=biq-PacAAAAJ&citpid=7,Adnan Gutub,"Professor of Computer Engineering at Umm Al-Qura University, Saudi Arabia",Verified email at uqu.edu.sa,4386,Cryptography,Steganography,Smart systems,Watermarking,Secret Sharing,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ImTpx-UAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ImTpx-UAAAAJ&citpid=2,Chia-Chen Lin,"Professor of Computer Science and Information Engineering, National Chin-Yi University of …",Verified email at ncut.edu.tw,4279,Watermarking,Cryptography,Security,Electronic Commerce,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=mkQwQtcAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=mkQwQtcAAAAJ&citpid=3,Joachim Rosenthal,"Professor of Mathematics, University of Zurich",Verified email at math.uzh.ch,4231,Coding Theory,Cryptography,Systems Theory,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=0wWyXsMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=0wWyXsMAAAAJ&citpid=1,Ricardo Dahab,"Professor of Computer Science, University of Campinas",Verified email at ic.unicamp.br,4201,Cryptography,Graph Theory,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=BGVnbjQAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Stafford Tavares,"Professor Emeritus,Queen's University",Verified email at queensu.ca,4139,cryptography,,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=JTBpM9sAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=JTBpM9sAAAAJ&citpid=4,Lm Cheng,"Associate Professor of Electronic Engineeing, Cit University of Hong Kong",Verified email at cityu.edu.hk,4054,Cryptography,Watrmarking,Smart Card,RFID,eHealth,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=dTRfhpYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=dTRfhpYAAAAJ&citpid=1,N. Kalouptsidis,"Professor of Informatics and Communications, National Kapodistrian University of Athens",Verified email at di.uoa.gr,4023,Signal Processing,Communications,Coding,Cryptography,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=JE6Sk9sAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=JE6Sk9sAAAAJ&citpid=2,Namje Park,"Professor of Computer Education, Jeju National University",Verified email at jejunu.ac.kr,3965,Security,Computer Education,Privacy,Cryptography,IoT,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=EVDZd5oAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=EVDZd5oAAAAJ&citpid=9,Claudio Orlandi,"Associate Professor, Department of Computer Science, Aarhus University, Denmark",Verified email at cs.au.dk,3895,Computer Science,Cryptography,Secure Computation,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=xjkmJsgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=xjkmJsgAAAAJ&citpid=2,Abhishek Jain,"Associate Professor, Johns Hopkins University",Verified email at cs.jhu.edu,3890,Cryptography,Security & Privacy,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ov8KfAsAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ov8KfAsAAAAJ&citpid=3,Bill Buchanan,"Professor of Cryptography, Edinburgh Napier University",Verified email at napier.ac.uk,3868,Cryptography,Security,Digital Forensics,Distributed Systems,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=1F6pm1YAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,GP Biswas,"Professor, Dept of Computer Science and Engineering, Indian School of Mines, Dhanbad",Verified email at iitism.ac.in,3860,Cryptography,Security,Networks,VLSI,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=GFlGh-cAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=GFlGh-cAAAAJ&citpid=3,G. Sahoo,"Professor of Computer Science and Engineering, IIT-ISM Dhanbad",Verified email at iitism.ac.in,3857,Soft Computing,Clustering,Cloud Computing,Cryptography,Bio-Informatics,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=VZR_qBkAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Tamir Tassa,"Professor of Computer Science, The Open University of Israel",Verified email at openu.ac.il,3836,Applied Mathematics,Cryptography,Privacy,Data Mining,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=9FXvkVEAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=9FXvkVEAAAAJ&citpid=2,Susanne Wetzel,"Professor of Computer Science, Stevens Institute of Technology",Verified email at acm.org,3761,Cybersecurity,Cryptography,Biometrics,Privacy,Algorithmic Number Theory,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=MUNTuIUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=MUNTuIUAAAAJ&citpid=2,Ali Miri,"Professor of Computer Science, Ryerson University",Verified email at ryerson.ca,3634,Network and Computer Security,Cryptography,Information and Coding Theory,Applied Number Theory,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=6fcgU8QAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=6fcgU8QAAAAJ&citpid=2,Jean-Marc Robert,"Professor of information Technology, ETS",Verified email at etsmtl.ca,3611,Information security,cryptography,quantum computing,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=YRNVkH4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YRNVkH4AAAAJ&citpid=2,Eun-Jun Yoon,"Associate Professor, Kyungil University",Verified email at kiu.kr,3591,Cryptography,Steganography,Authentication Protocols,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=RiIDoKQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=RiIDoKQAAAAJ&citpid=2,Dario Fiore,"Associate Research Professor, IMDEA Software Institute",Verified email at imdea.org,3528,Cryptography,Security,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=A4ShZScAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=A4ShZScAAAAJ&citpid=6,"Sk. Md. Mizanur Rahman, Ph.D.","Professor, Centennial College, Toronto, Canada",Verified email at centennialcollege.ca,3504,Cryptography,Software Security,Information Security,Machine Learning,Blockchain and Cryptocurrency,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=lr806D4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=lr806D4AAAAJ&citpid=1,Alptekin Küpçü,"Associate Professor, Koç University",Verified email at ku.edu.tr,3439,Cryptography,Security,Privacy,Cloud Computing,Game Theory,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=WfS41RAAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=WfS41RAAAAAJ&citpid=9,Jonathan Ullman,"Associate Professor of Computer Science, Northeastern University",Verified email at ccs.neu.edu,3420,Differential Privacy,Machine Learning Theory,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=qgsRdXkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=qgsRdXkAAAAJ&citpid=12,"Dr. P. Vijayakumar, SMIEEE","Assistant Professor, Computer Science & Engineering, Anna University",Verified email at aucet.in,3415,Cryptography,Information Security,VANET Security,Blockchain,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=s4TULRoAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=s4TULRoAAAAJ&citpid=2,Tao Xiang,"Professor of Computer Science, Chongqing University",Verified email at cqu.edu.cn,3396,Privacy,Security,Cryptography,Swarm Intelligence,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=XpwdqF8AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,ANNALISA DE BONIS,"Assistant professor of Computer Science, Universita` di Salerno, Italy",Verified email at dia.unisa.it,3322,Algorithms,Combinatorics,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=wQyhNhwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=wQyhNhwAAAAJ&citpid=6,Mike Rosulek,"Associate Professor, Oregon State University",Verified email at eecs.oregonstate.edu,3312,cryptography,secure multi-party computation,garbled circuits,private set intersection,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=F_MRaWYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=F_MRaWYAAAAJ&citpid=2,DIPANWITA ROYCHOWDHURY,"Professor of Computer Science, IIT Kharagpur",Verified email at cse.iitkgp.ernet.in,3276,Cryptography,VLSI,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Yy3YF0AAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Yy3YF0AAAAAJ&citpid=8,Prosanta Gope,"Assistant Professor, Department of Computer Science, University of Sheffield",Verified email at sheffield.ac.uk,3268,Network  Security,Privacy,Smart-Grid Security,IoT Security,Cryptography,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=AMbuD_oAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=AMbuD_oAAAAJ&citpid=5,Flavio D. Garcia,"Professor of Computer Security, University of Birmingham",Verified email at bham.ac.uk,3190,Automotive Security,Embedded Security,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=crJhZNMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=crJhZNMAAAAJ&citpid=3,Ray CC Cheung,"Associate Professor, City University of Hong Kong",Verified email at cityu.edu.hk,3176,Reconfigurable Computing,Arithmetic,Biomedical,Cryptography,Security,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=lXL8C28AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=lXL8C28AAAAJ&citpid=3,Pante Stanica,"Professor of Applied Mathematics, Naval Postgraduate School",Verified email at nps.edu,3172,Discrete Mathematics,Number theory,Cryptography,Boolean functions,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=D8WH06EAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Deepmala Sharma,"Assistant Professor of Mathematics, NIT Raipur",Verified email at nitrr.ac.in,3077,Biostatistics,Cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=u_uC-XgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=u_uC-XgAAAAJ&citpid=4,Edy Tri Baskoro,"Professor in Mathematics, Institut Teknologi Bandung",Verified email at math.itb.ac.id,3034,Graph Theory,Combinatorics,Cryptography,Coding,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=h3gpLYAAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=h3gpLYAAAAAJ&citpid=1,Huijia (Rachel) Lin,Associate Professor at the University of Washington,Verified email at cs.washington.edu,3034,Cryptography,Theory of Computation,Security,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=cifMfbsAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=cifMfbsAAAAJ&citpid=2,Andreas Hülsing,"Assistant Professor, Eindhoven University of Technology",Verified email at tue.nl,2905,Cryptography,IT Security,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=UMHpEHQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=UMHpEHQAAAAJ&citpid=2,Shaohua TANG,"Professor of Computer Science, South China University of Technology",Verified email at scut.edu.cn,2818,Information Security,Cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=AeUL3vwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=AeUL3vwAAAAJ&citpid=6,Ugo Dal Lago,"Professor of Computer Science, University of Bologna",Verified email at cs.unibo.it,2801,Programming Languages,Implicit Computational Complexity,Quantum Computation,Probabilistic Computation,Cryptography,A,,,,,,,,
